id|iata|icao|name|city|subd|countryCode|elevation|lat|lon
A06246|UUA|UWKB|Bugulma Airport|Bugulma|Tatarstan|RUS|991.0|54.6399993896|52.801700592
A06247|KZN|UWKD|Kazan International Airport|Kazan|Tatarstan|RUS|411.0|55.6062011719|49.2787017822
A06248|NBC|UWKE|Begishevo Airport|Nizhnekamsk|Tatarstan|RUS|643.0|55.5647010803|52.0924987793
A06249|JOK|UWKJ|Yoshkar-Ola Airport|Yoshkar-Ola|Mariy-El|RUS|348.0|56.7005996704|47.9047012329
A06250|CSY|UWKS|Cheboksary Airport|Cheboksary|Chuvashia|RUS|558.0|56.0903015137|47.3473014832
A06251|ULV|UWLL|Ulyanovsk Baratayevka Airport|Ulyanovsk|Ulyanovsk|RUS|463.0|54.2682991028|48.2266998291
A06252|ULY|UWLW|Ulyanovsk East Airport|Ulyanovsk|Ulyanovsk|RUS|252.0|54.4010009766|48.8027000427
A06253|REN|UWOO|Orenburg Central Airport|Orenburg|Orenburg|RUS|387.0|51.7957992554|55.4566993713
A06254|OSW|UWOR|Orsk Airport|Orsk|Orenburg|RUS|909.0|51.0724983215|58.5956001282
A06255|PEZ|UWPP|Penza Airport|Penza|Penza|RUS|614.0|53.1105995178|45.0210990906
A06256|SKX|UWPS|Saransk Airport|Saransk|Mordoviya|RUS|676.0|54.1251296997|45.2122573853
A06257|BWO|UWSB|Balakovo Airport|Balakovo|Saratov|RUS|95.0|51.8582992554|47.7456016541
A06258|GSV|UWSG|Gagarin Airport|Saratov|Saratov|RUS|103.0|51.712833|46.171167
A06259|RTW|UWSS|Saratov Central Airport|Saratov|Saratov|RUS|499.0|51.5649986267|46.0466995239
A06260|BCX|UWUB|Beloretsk Airport|Beloretsk|Bashkortostan|RUS|1827.0|53.9380989075|58.3400001526
A06261|NEF|UWUF|Neftekamsk Airport|Neftekamsk|Bashkortostan|RUS|456.0|56.1068992615|54.3471984863
A06262|OKT|UWUK|Oktyabrskiy Airport|Kzyl-Yar|Bashkortostan|RUS|377.0|54.4399986267|53.3883018494
A06263|UFA|UWUU|Ufa International Airport|Ufa|Bashkortostan|RUS|449.0|54.5574989319|55.8744010925
A06264|KUF|UWWW|Kurumoch International Airport|Samara|Samara|RUS|477.0|53.504901886|50.1642990112
A06265|DIU|VA1P|Diu Airport|Diu|Gujarat|IND|31.0|20.7131004333|70.9210968018
A06266|AMD|VAAH|Sardar Vallabhbhai Patel International Airport|Ahmedabad|Gujarat|IND|189.0|23.0771999359|72.6346969604
A06267|AKD|VAAK|Akola Airport||Maharashtra|IND|999.0|20.6989994049|77.0586013794
A06268|IXU|VAAU|Aurangabad Airport|Aurangabad|Maharashtra|IND|1911.0|19.8626995087|75.3981018066
A06269|BOM|VABB|Chhatrapati Shivaji International Airport|Mumbai|Maharashtra|IND|37.0|19.0886993408|72.8678970337
A06270|PAB|VABI|Bilaspur Airport||Chhattisgarh|IND|899.0|21.9883995056|82.111000061
A06271|BHJ|VABJ|Bhuj Airport|Bhuj|Gujarat|IND|268.0|23.2877998352|69.6701965332
A06272|IXG|VABM|Belgaum Airport||Karnataka|IND|2487.0|15.8592996597|74.6183013916
A06273|BDQ|VABO|Vadodara Airport|Vadodara|Gujarat|IND|129.0|22.3362007141|73.2263031006
A06274|BHO|VABP|Bhopal Airport|Bhopal|Madhya-Pradesh|IND|1719.0|23.2875003815|77.3374023438
A06275|BHU|VABV|Bhavnagar Airport|Bhavnagar|Gujarat|IND|44.0|21.752199173|72.1852035522
A06276|NMB|VADN|Daman Airport||Daman-and-Diu|IND|33.0|20.4344005585|72.8432006836
A06277|GUX|VAGN|Guna Airport||Madhya-Pradesh|IND|1600.0|24.6546993256|77.3472976685
A06278|HBX|VAHB|Hubli Airport|Hubli|Karnataka|IND|2171.0|15.361700058|75.0848999023
A06279|IDR|VAID|Devi Ahilyabai Holkar Airport|Indore|Madhya-Pradesh|IND|1850.0|22.7217998505|75.8011016846
A06280|JLR|VAJB|Jabalpur Airport||Madhya-Pradesh|IND|1624.0|23.1777992249|80.0520019531
A06281|JGA|VAJM|Jamnagar Airport|Jamnagar|Gujarat|IND|69.0|22.4654998779|70.0126037598
A06282|IXY|VAKE|Kandla Airport|Kandla|Gujarat|IND|96.0|23.1126995087|70.1003036499
A06283|HJR|VAKJ|Khajuraho Airport|Khajuraho|Madhya-Pradesh|IND|728.0|24.817199707|79.9186019897
A06284|KLH|VAKP|Kolhapur Airport||Maharashtra|IND|1996.0|16.6646995544|74.2893981934
A06285|IXK|VAKS|Keshod Airport||Gujarat|IND|167.0|21.3171005249|70.270401001
A06286|LTU|VALT|Murod Kond Airport|Latur|Maharashtra|IND|2136.0|18.4115009308|76.4646987915
A06287|NDC|VAND|Nanded Airport|Nanded|Maharashtra|IND|1250.0|19.1833000183|77.3167037964
A06288|NAG|VANP|Dr. Babasaheb Ambedkar International Airport|Naqpur|Maharashtra|IND|1033.0|21.0921993256|79.047203064
A06289|ISK|VAOZ|Ozar Air Force Station|Nasik|Maharashtra|IND|1900.0|20.1191005707|73.912902832
A06290|PNQ|VAPO|Pune Airport|Pune|Maharashtra|IND|1942.0|18.5820999146|73.9197006226
A06291|PBD|VAPR|Porbandar Airport|Porbandar|Gujarat|IND|23.0|21.6487007141|69.6572036743
A06292|RTC|VARG|Ratnagiri Airport||Maharashtra|IND|305.0|17.0135993958|73.327796936
A06293|RAJ|VARK|Rajkot Airport|Rajkot|Gujarat|IND|441.0|22.3092002869|70.7795028687
A06294|RPR|VARP|Raipur Airport|Raipur|Madhya-Pradesh|IND|1041.0|21.1804008484|81.7388000488
A06295|SSE|VASL|Solapur Airport|Solapur|Maharashtra|IND|1584.0|17.6280002594|75.9347991943
A06296|STV|VASU|Surat Airport||Gujarat|IND|16.0|21.1140995026|72.7417984009
A06297|UDR|VAUD|Maharana Pratap Airport|Udaipur|Rajasthan|IND|1684.0|24.6177005768|73.8961029053
A06298|CMB|VCBI|Bandaranaike International Apt Colombo Airport|Colombo|Western Province|LKA|30.0|7.1807599068|79.8841018677
A06299|ACJ|VCCA|Anuradhapura Airport|Anuradhapura|North Central Province|LKA|324.0|8.30148983|80.4279022217
A06300|BTC|VCCB|Batticaloa Airport|Batticaloa|Eastern Province|LKA|20.0|7.7057600021|81.6788024902
A06301|RML|VCCC|Colombo Int Arpt Ratmalana Airport|Colombo|Western Province|LKA|22.0|6.8219900131|79.8861999512
A06302|GOY|VCCG|Amparai Airport|Amparai|Eastern Province|LKA|150.0|7.3370800018|81.6259002686
A06303|HIM|VCCH|Minneriya Airport|Hingurakgoda|North Central Province|LKA|170.0|8.0498104095|80.9813995361
A06304|JAF|VCCJ|Jaffna International Airport|Jaffna|Northern Province|LKA|33.0|9.7923297882|80.070098877
A06305|KCT|VCCK|Koggala Airport|Galle|Southern Province|LKA|10.0|5.9936800003|80.3202972412
A06306|KTY|VCCN|Katukurunda Airport|Kalutara|Western Province|LKA|10.0|6.5521202087|79.9775009155
A06307|GIU|VCCS|Sigiriya Airport|Sigiriya|Central Province|LKA|630.0|7.9566698074|80.7285003662
A06308|TRR|VCCT|China-Bay Airport|Trincomalee|Eastern Province|LKA|6.0|8.5385103226|81.1819000244
A06309|WRZ|VCCW|Wirawila Airport|Weerawila|Southern Province|LKA|50.0|6.2544898987|81.2351989746
A06310|HRI|VCRI|Mattala Rajapaksa International Airport|Hambantota|Southern Province|LKA|157.0|6.2845|81.124167
A06311|BBM|VDBG|Battambang Airport|Battambang||KHM|59.0|13.0956001282|103.2239990234
A06312|KZC|VDKH|Kampong Chhnang Airport||Kampong-Chhnang|KHM|56.0|12.255200386|104.5640029907
A06313|KKZ|VDKK|Kaoh Kong Airport|Kaoh Kong|Koh-Kong|KHM|0.0|11.6133971186|102.997083664
A06314|KTI|VDKT|Kratie Airport|Kratie|Kratie|KHM|0.0|12.4879999161|106.0550003052
A06315|MWV|VDMK|Mondulkiri Airport|Sen Monorom|Mondolkiri|KHM|0.0|12.4636479116|107.187252045
A06316|PNH|VDPP|Phnom Penh International Airport|Phnom Penh||KHM|40.0|11.5466003418|104.84400177
A06317|RBE|VDRK|Ratanakiri Airport|Ratanakiri|Ratanakiri|KHM|0.0|13.7299995422|106.9869995117
A06318|SAI|VDSA|Siem Reap Angkor International Airport|Siem Reap|Siem-Reap|KHM|191.0|13.369167|104.223056
A06319|REP|VDSR|Angkor International Airport|Siem Reap|Siem-Reap|KHM|60.0|13.4106998444|103.81300354
A06320|TNX|VDST|Stung Treng Airport|Stung Treng|Stung-Treng|KHM|203.0|13.5319004059|106.0149993896
A06321|KOS|VDSV|Sihanoukville International Airport|Sihanukville|Kampot|KHM|33.0|10.57970047|103.637001038
A06322|IXV|VEAN|Along Airport||Arunachal-Pradesh|IND|900.0|28.1753005981|94.8020019531
A06323|IXA|VEAT|Agartala Airport|Agartala|Tripura|IND|46.0|23.8869991302|91.2404022217
A06324|IXB|VEBD|Bagdogra Airport|Siliguri|West Bengal|IND|412.0|26.6812000275|88.3285980225
A06325|RGH|VEBG|Balurghat Airport|Balurghat|West Bengal|IND|78.0|25.2616996765|88.7956008911
A06326|SHL|VEBI|Shillong Airport|Shillong|Meghalaya|IND|2910.0|25.7035999298|91.9786987305
A06327|VNS|VEBN|Lal Bahadur Shastri Airport|Varanasi|Uttar Pradesh|IND|270.0|25.451167|82.858667
A06328|BBI|VEBS|Biju Patnaik Airport|Bhubaneswar|Odisha|IND|138.0|20.2444000244|85.8178024292
A06329|CCU|VECC|Netaji Subhash Chandra Bose International Airport|Kolkata|West Bengal|IND|16.0|22.6546993256|88.4467010498
A06330|COH|VECO|Cooch Behar Airport||West Bengal|IND|138.0|26.330499649|89.4672012329
A06331|DBD|VEDB|Dhanbad Airport||Bihar|IND|847.0|23.8339996338|86.4253005981
A06332|DBR|VEDH|Darbhanga Airport||Bihar|IND|156.0|26.1928005219|85.9169006348
A06333|DGH|VEDO|Deoghar Airport|Deoghar|Jharkhand|IND|802.0|24.445667|86.707
A06334|DAE|VEDZ|Daporijo Airport||Arunachal-Pradesh|IND|750.0|27.9855003357|94.2228012085
A06335|GOP|VEGK|Gorakhpur Airport|Gorakhpur|Uttar-Pradesh|IND|259.0|26.7397003174|83.4496994019
A06336|GAU|VEGT|Lokpriya Gopinath Bordoloi International Airport|Guwahati|Assam|IND|162.0|26.1061000824|91.585899353
A06337|GAY|VEGY|Gaya Airport||Bihar|IND|380.0|24.7443008423|84.9512023926
A06338|IMF|VEIM|Imphal Airport|Imphal|Manipur|IND|2540.0|24.7600002289|93.896697998
A06339|JRG|VEJH|Jharsuguda Airport|Veer Surendra Sai|Odisha|IND|757.0|21.914833|84.048667
A06340|PYB|VEJP|Jeypore Airport|Jeypore|Odisha|IND|1952.0|18.8799991608|82.5520019531
A06341|IXW|VEJS|Jamshedpur Airport||Jharkhand|IND|505.0|22.8131999969|86.168800354
A06342|JRH|VEJT|Jorhat Airport|Jorhat|Assam|IND|311.0|26.7315006256|94.1754989624
A06343|KBK|VEKI|Kushinagar Airport||Uttar Pradesh|IND|263.0|26.772667|83.895333
A06344|IXQ|VEKM|Kamalpur Airport||Tripura|IND|131.0|24.1317005157|91.814201355
A06345|IXH|VEKR|Kailashahar Airport||Tripura|IND|79.0|24.3082008362|92.0072021484
A06346|IXS|VEKU|Silchar Airport|Silchar|Assam|IND|352.0|24.9129009247|92.9786987305
A06347|IXN|VEKW|Khowai Airport|Khowai|Tripura|IND|95.0|24.0618991852|91.6038970947
A06348|AJL|VELP|Lengpui Airport|Aizawl|Mizoram|IND|1398.0|23.8405990601|92.6196975708
A06349|IXI|VELR|North Lakhimpur Airport|Lilabari|Assam|IND|330.0|27.2954998016|94.0976028442
A06350|LDA|VEMH|Malda Airport|Malda||IND|79.0|25.033000946|88.1330032349
A06351|DIB|VEMN|Dibrugarh Airport|Dibrugarh|Assam|IND|362.0|27.4839000702|95.0168991089
A06352|DMU|VEMR|Dimapur Airport|Dimapur|Nagaland|IND|487.0|25.8838996887|93.7711029053
A06353|MZU|VEMZ|Muzaffarpur Airport||Bihar|IND|174.0|26.1191005707|85.3136978149
A06354|IXT|VEPG|Pasighat Airport|Pasighat|Arunachal-Pradesh|IND|477.0|28.0660991669|95.3356018066
A06355|PAT|VEPT|Lok Nayak Jayaprakash Airport|Patna|Bihar|IND|170.0|25.591299057|85.0879974365
A06356|IXR|VERC|Birsa Munda Airport|Ranchi|Jharkhand|IND|2148.0|23.3143005371|85.3217010498
A06357|RRK|VERK|Rourkela Airport||Odisha|IND|659.0|22.2567005157|84.8145980835
A06358|RUP|VERU|Rupsi India Airport||Assam|IND|131.0|26.1396999359|89.9100036621
A06359|TEI|VETJ|Tezu Airport|Tezu|Arunachal-Pradesh|IND|800.0|27.9412002563|96.1343994141
A06360|TEZ|VETZ|Tezpur Airport||Assam|IND|240.0|26.7091007233|92.7846984863
A06361|VTZ|VEVZ|Vishakhapatnam Airport|Visakhapatnam|Andhra-Pradesh|IND|15.0|17.721200943|83.2245025635
A06362|ZER|VEZO|Zero Airport||Arunachal-Pradesh|IND|5403.0|27.588300705|93.8281021118
A06363|BZL|VGBR|Barisal Airport|Barisal|Barisal|BGD|23.0|22.8010005951|90.3012008667
A06364|CXB|VGCB|Cox's Bazar Airport|Cox's Bazar|Chittagong|BGD|12.0|21.4521999359|91.9638977051
A06365|CLA|VGCM|Comilla Airport|Comilla|Chittagong|BGD|25.0|23.4372005463|91.1896972656
A06366|CGP|VGEG|Shah Amanat International Airport|Chittagong|Chittagong|BGD|12.0|22.2495994568|91.8133010864
A06367|DAC|VGHS|Dhaka / Hazrat Shahjalal International Airport|Dhaka|Dhaka|BGD|30.0|23.843347|90.397783
A06368|IRD|VGIS|Ishurdi Airport|Ishurdi|Rajshahi-Division|BGD|45.0|24.1525001526|89.0494003296
A06369|JSR|VGJR|Jessore Airport|Jashahor|Khulna|BGD|20.0|23.1837997437|89.1607971191
A06370|LLJ|VGLM|Lalmonirhat Airport|Lalmonirhat|Rangpur-Division|BGD|106.0|25.8875007629|89.4330978394
A06371|RJH|VGRJ|Shah Mokhdum Airport|Rajshahi|Rajshahi-Division|BGD|64.0|24.4372005463|88.6165008545
A06372|SPD|VGSD|Saidpur Airport|Saidpur|Rangpur-Division|BGD|125.0|25.7591991425|88.9088973999
A06373|TKR|VGSG|Thakurgaon Airport|Thakurgaon|Rangpur-Division|BGD|176.0|26.0163993835|88.4036026001
A06374|ZHM|VGSH|Shamshernagar Airport|Shamshernagar|Sylhet|BGD|56.0|24.4169998169|91.8830032349
A06375|ZYL|VGSY|Osmany International Airport|Sylhet|Sylhet|BGD|50.0|24.9631996155|91.8667984009
A06376|HKG|VHHH|Chek Lap Kok International Airport|Hong Kong||HKG|28.0|22.3089008331|113.915000916
A06377|AGR|VIAG|Agra Airport||Uttar-Pradesh|IND|551.0|27.1557998657|77.960899353
A06378|IXD|VIAL|Allahabad Airport|Allahabad|Uttar-Pradesh|IND|322.0|25.4400997162|81.7339019775
A06379|ATQ|VIAR|Sri Guru Ram Dass Jee International Airport Amritsar|Amritsar|Punjab|IND|756.0|31.7096004486|74.7973022461
A06380|AIP|VIAX|Adampur Air Force Station||Punjab|IND|775.0|31.4337997437|75.7587966919
A06381|BKB|VIBK|Nal Airport|Bikaner|Rajasthan|IND|750.0|28.0706005096|73.2071990967
A06382|KUU|VIBR|Kullu Manali Airport||Himachal-Pradesh|IND|3573.0|31.8766994476|77.1544036865
A06383|BUP|VIBT|Bhatinda Air Force Station||Punjab|IND|662.0|30.2700996399|74.7557983398
A06384|BEK|VIBY|Bareilly Air Force Station||Uttar-Pradesh|IND|580.0|28.4221000671|79.4507980347
A06385|IXC|VICG|Chandigarh Airport|Chandigarh|Chandigarh|IND|1012.0|30.673500061|76.7884979248
A06386|DED|VIDN|Dehradun Airport|Dehradun|Uttar-Pradesh|IND|1831.0|30.189699173|78.1802978516
A06387|DEL|VIDP|Indira Gandhi International Airport|New Delhi|NCT|IND|777.0|28.5664997101|77.1031036377
A06388|DHM|VIGG|Kangra Airport||Himachal-Pradesh|IND|2525.0|32.1651000977|76.2633972168
A06389|GWL|VIGR|Gwalior Airport|Gwalior|Madhya-Pradesh|IND|617.0|26.2933006287|78.2277984619
A06390|HSS|VIHR|Hissar Airport||Haryana|IND|700.0|29.1793994904|75.7553024292
A06391|JDH|VIJO|Jodhpur Airport|Jodhpur|Rajasthan|IND|717.0|26.2511005402|73.0488967896
A06392|JAI|VIJP|Jaipur International Airport|Jaipur|Rajasthan|IND|1263.0|26.8241996765|75.8122024536
A06393|JSA|VIJR|Jaisalmer Airport||Rajasthan|IND|751.0|26.8887004852|70.8649978638
A06394|IXJ|VIJU|Jammu Airport|Jammu|Jammu-and-Kashmir|IND|1029.0|32.6890983582|74.8374023438
A06395|KNU|VIKA|Kanpur Airport||Uttar-Pradesh|IND|411.0|26.441400528|80.3648986816
A06396|KQH|VIKG|Kishangarh Airport, Ajmer|Kishangarh|Rajasthan|IND|1477.0|26.591167|74.816167
A06397|KTU|VIKO|Kota Airport||Rajasthan|IND|896.0|25.160200119|75.8455963135
A06398|LUH|VILD|Ludhiana Airport||Punjab|IND|834.0|30.8547000885|75.9525985718
A06399|IXL|VILH|Leh Kushok Bakula Rimpochee Airport|Leh|Jammu-and-Kashmir|IND|10682.0|34.1358985901|77.5465011597
A06400|LKO|VILK|Chaudhary Charan Singh International Airport|Lucknow|Uttar-Pradesh|IND|410.0|26.7605991364|80.8892974854
A06401|IXP|VIPK|Pathankot Air Force Station||Punjab|IND|1017.0|32.2337989807|75.6345977783
A06402|PGH|VIPT|Pantnagar Airport|Pantnagar|Uttar-Pradesh|IND|769.0|29.0333995819|79.4737014771
A06403|SLV|VISM|Shimla Airport||Himachal-Pradesh|IND|5072.0|31.0818004608|77.0680007935
A06404|SXR|VISR|Sheikh ul Alam Airport|Srinagar|Jammu-and-Kashmir|IND|5429.0|33.9870986938|74.7742004395
A06405|TNI|VIST|Satna Airport||Madhya-Pradesh|IND|1060.0|24.5622997284|80.8548965454
A06406|AOU|VLAP|Attopeu Airport|Attopeu|Attapu|LAO|344.0|14.814715357|106.821699142
A06407|OUI|VLHS|Ban Huoeisay Airport||Bokeo|LAO|1380.0|20.2572994232|100.43699646
A06408|LPQ|VLLB|Luang Phabang International Airport|Luang Phabang|Louangphabang|LAO|955.0|19.8973007202|102.1610031128
A06409|LXG|VLLN|Luang Namtha Airport|Luang Namtha|Loungnamtha|LAO|1968.0|20.966999054|101.4000015259
A06410|ODY|VLOS|Oudomsay Airport|Oudomsay|Oudomxai|LAO|1804.0|20.6826992035|101.9940032959
A06411|PKZ|VLPS|Pakse International Airport|Pakse|Champasak|LAO|351.0|15.1321001053|105.78099823
A06412|ZBY|VLSB|Sayaboury Airport|Sayaboury|Xiagnabouli|LAO|1247.0|19.2329998016|101.733001709
A06413|ZVK|VLSK|Savannakhet Airport||Savannahkhet|LAO|509.0|16.5566005707|104.7600021362
A06414|NEU|VLSN|Sam Neua Airport||Houaphan|LAO|3281.0|20.4183998108|104.0670013428
A06415|VNA|VLSV|Saravane Airport|Saravane|Salavan|LAO|574.0|15.7094392077|106.410698891
A06416|THK|VLTK|Thakhek Airport|Thakhek|Nakhon-Phanom|LAO|449.0|17.3999996185|104.8000030518
A06417|VTE|VLVT|Wattay International Airport|Vientiane|Vientiane-Prefecture|LAO|564.0|17.9883003235|102.56300354
A06418|XKH|VLXK|Xieng Khouang Airport|Xieng Khouang|Xiangkhoang|LAO|3445.0|19.4500007629|103.1579971313
A06419|MFM|VMMC|Macau International Airport|Taipa||MAC|20.0|22.1495990753|113.5920028687
A06420|BJH|VNBG|Bajhang Airport|Bajhang|Far-Western|NPL|4100.0|29.5389995575|81.1854019165
A06421|BHP|VNBJ|Bhojpur Airport|Bhojpur|Eastern Region|NPL|4000.0|27.1473999023|87.0507965088
A06422|BGL|VNBL|Baglung Airport|Baglung|Western Region|NPL|3320.0|28.2127990723|83.6662979126
A06423|BHR|VNBP|Bharatpur Airport|Bharatpur|Central Region|NPL|600.0|27.6781005859|84.429397583
A06424|BJU|VNBR|Bajura Airport|Bajura|Far-Western|NPL|4300.0|29.5020008087|81.6689987183
A06425|BIT|VNBT|Baitadi Airport|Baitadi|Far-Western|NPL|4200.0|29.4652996063|80.5492019653
A06426|BWA|VNBW|Bhairahawa Airport|Bhairawa|Western Region|NPL|358.0|27.5056991577|83.4162979126
A06427|BDP|VNCG|Bhadrapur Airport|Bhadrapur|Eastern Region|NPL|300.0|26.5708007812|88.0795974731
A06428|DNP|VNDG|Tulsipur Airport|Dang|Mid-Western|NPL|2100.0|28.1110992432|82.2941970825
A06429|DHI|VNDH|Dhangarhi Airport|Dhangarhi|Far-Western|NPL|690.0|28.7532997131|80.5819015503
A06430|DAP|VNDL|Darchula Airport|Darchula|Far-Western|NPL|2132.0|29.6692008972|80.5484008789
A06431|DOP|VNDP|Dolpa Airport|Dolpa|Mid-Western|NPL|8200.0|28.9857006073|82.8190994263
A06432|SIH|VNDT|Silgadi Doti Airport|Silgadi Doti|Far-Western|NPL|2100.0|29.2630996704|80.9359970093
A06433|GKH|VNGK|Gorkha Airport|Gorkha|Western Region|NPL|1500.0|28.0499992371|84.483001709
A06434|JIR|VNJI|Jiri Airport|Jiri||NPL|6000.0|27.6170005798|86.2170028687
A06435|JUM|VNJL|Jumla Airport|Jumla|Mid-Western|NPL|7700.0|29.2742004395|82.1932983398
A06436|JKR|VNJP|Janakpur Airport|Janakpur|Central Region|NPL|256.0|26.7087993622|85.9224014282
A06437|JMO|VNJS|Jomsom Airport|Jomsom|Western Region|NPL|9000.0|28.780426|83.723
A06438|KTM|VNKT|Tribhuvan International Airport|Kathmandu|Central Region|NPL|4390.0|27.6965999603|85.3591003418
A06439|LDN|VNLD|Lamidanda Airport|Lamidanda|Eastern Region|NPL|4100.0|27.2530994415|86.6699981689
A06440|LUA|VNLK|Lukla Airport|Lukla|Eastern Region|NPL|9380.0|27.6868991852|86.7296981812
A06441|LTG|VNLT|Langtang Airport|Langtang|Central Region|NPL|12000.0|28.2000007629|85.5830001831
A06442|NGX|VNMA|Manang Airport|Ngawal|Western Region|NPL|11001.0|28.6413993835|84.0892028809
A06443|MEY|VNMG|Meghauli Airport|Meghauli|Central Region|NPL|600.0|27.5774|84.22875
A06444|XMG|VNMN|Mahendranagar Airport|Mahendranagar|Far-Western|NPL|650.0|28.9631996155|80.1479034424
A06445|KEP|VNNG|Nepalgunj Airport|Nepalgunj|Mid-Western|NPL|540.0|28.1035995483|81.6669998169
A06446|PKR|VNPK|Pokhara Airport|Pokhara|Western Region|NPL|2712.0|28.2008991241|83.9821014404
A06447|PPL|VNPL|Phaplu Airport|Phaplu|Eastern Region|NPL|7918.0|27.5177868809|86.5844535828
A06448|RJB|VNRB|Rajbiraj Airport|Rajbiraj|Eastern Region|NPL|250.0|26.5170001984|86.75
A06449|RHP|VNRC|Ramechhap Airport|Ramechhap|Central Region|NPL|1555.0|27.3939990997|86.0614013672
A06450|RUK|VNRK|Rukumkot Airport|Rukumkot|Mid-Western|NPL|2500.0|28.6270008087|82.1949996948
A06451|RPA|VNRP|Rolpa Airport|Rolpa|Mid-Western|NPL|4100.0|28.2670001984|82.766998291
A06452|RUM|VNRT|Rumjatar Airport|Rumjatar|Eastern Region|NPL|4500.0|27.3034992218|86.5503997803
A06453|SIF|VNSI|Simara Airport|Simara|Central Region|NPL|450.0|27.1595001221|84.9801025391
A06454|SKH|VNSK|Surkhet Airport|Surkhet|Mid-Western|NPL|2400.0|28.5860004425|81.6360015869
A06455|FEB|VNSR|Sanfebagar Airport|Sanfebagar|Far-Western|NPL|2280.0|29.2329998016|81.2170028687
A06456|IMK|VNST|Simikot Airport|Simikot|Mid-Western|NPL|9246.0|29.9710998535|81.818901062
A06457|TPJ|VNTJ|Suketar Airport|Taplejung|Eastern Region|NPL|7990.0|27.3509|87.69525
A06458|TPU|VNTP|Tikapur Airport|Tikapur|Far-Western|NPL|797.0|28.5170001984|81.1500015259
A06459|TMI|VNTR|Tumling Tar Airport|Tumling Tar|Eastern Region|NPL|1700.0|27.3150005341|87.1932983398
A06460|BIR|VNVT|Biratnagar Airport|Biratnagar|Eastern Region|NPL|236.0|26.4815006256|87.263999939
A06461|AGX|VOAT|Agatti Airport||Laccadives|IND|14.0|10.8236999512|72.1760025024
A06462|BEP|VOBI|Bellary Airport|Bellary|Karnataka|IND|30.0|15.1627998352|76.8827972412
A06463|BLR|VOBL|Bengaluru International Airport|Bangalore|Karnataka|IND|3000.0|13.1978998184|77.7062988281
A06464|VGA|VOBZ|Vijayawada Airport||Andhra-Pradesh|IND|82.0|16.5303993225|80.7967987061
A06465|CJB|VOCB|Coimbatore International Airport|Coimbatore|Tamil-Nadu|IND|1324.0|11.029999733|77.0434036255
A06466|COK|VOCI|Cochin International Airport|Cochin|Kerala|IND|30.0|10.1520004272|76.4019012451
A06467|CCJ|VOCL|Calicut International Airport|Calicut|Kerala|IND|342.0|11.1367998123|75.9552993774
A06468|CDP|VOCP|Cuddapah Airport||Andhra-Pradesh|IND|430.0|14.5100002289|78.7727966309
A06469|CBD|VOCX|Car Nicobar Air Force Station||Andaman-and-Nicobar|IND|5.0|9.1525096893|92.8196029663
A06470|GOI|VOGO|Dabolim Airport|Dabolim|Goa|IND|184.0|15.3808002472|73.8313980103
A06471|HYD|VOHS|Rajiv Gandhi International Airport Shamshabad|Hyderabad|Telangana|IND|2024.0|17.2313175201|78.4298553467
A06472|BPM|VOHY|Begumpet Airport|Hyderabad|Telangana|IND|1742.0|17.4531002045|78.4675979614
A06473|VDY|VOJV|Vijayanagar Aerodrome (JSW)||Karnataka|IND|1670.0|15.1749666667|76.6349472222
A06474|CNN|VOKN|Kannur International Airport|Mattannur|Kerala|IND|344.0|11.915833|75.545833
A06475|IXM|VOMD|Madurai Airport|Madurai|Tamil-Nadu|IND|459.0|9.8345098496|78.0933990479
A06476|IXE|VOML|Mangalore International Airport|Mangalore|Karnataka|IND|337.0|12.9612998962|74.8900985718
A06477|MAA|VOMM|Chennai International Airport|Chennai|Tamil-Nadu|IND|52.0|12.9900054932|80.1692962646
A06478|MYQ|VOMY|Mysore Airport|Mysore|Karnataka|IND|2349.0|12.3072004318|76.6496963501
A06479|IXZ|VOPB|Vir Savarkar International Airport|Port Blair|Andaman-and-Nicobar|IND|14.0|11.6412000656|92.7296981812
A06480|PNY|VOPC|Pondicherry Airport||Tamil-Nadu|IND|118.0|11.9687004089|79.8100967407
A06481|RJA|VORY|Rajahmundry Airport|Rajahmundry|Andhra-Pradesh|IND|151.0|17.1103992462|81.8181991577
A06482|SXV|VOSM|Salem Airport||Tamil-Nadu|IND|1008.0|11.7833003998|78.0655975342
A06483|TJV|VOTJ|Tanjore Air Force Base|Thanjavur|Tamil-Nadu|IND|253.0|10.7223997116|79.101600647
A06484|TCR|VOTK|Tuticorin Southwest Airport||Tamil-Nadu|IND|85.0|8.722333|78.026167
A06485|TIR|VOTP|Tirupati Airport|Tirupati|Andhra-Pradesh|IND|350.0|13.6324996948|79.543296814
A06486|TRZ|VOTR|Tiruchirapally Civil Airport Airport|Tiruchirappally|Tamil-Nadu|IND|288.0|10.7653999329|78.7097015381
A06487|TRV|VOTV|Trivandrum International Airport|Trivandrum|Kerala|IND|15.0|8.4821195602|76.9200973511
A06488|WGC|VOWA|Warangal Airport|Warrangal|Telangana|IND|935.0|17.9144001007|79.6022033691
A06489|PBH|VQPR|Paro Airport|Paro|Paro|BTN|7332.0|27.4032001495|89.4245986938
A06490|HDK|VRBK|Kulhudhuffushi Airport|Kulhudhuffushi|Haa Alif|MDV|3.0|6.631111|73.066667
A06491|NMF|VRDA|Maafaru International Airport|Maafaru|Noonu|MDV|5.5|5.817833|73.4685
